JOB_TITLE,ROLE_NAME,RECRUITMENT_COUNT,LOCATIONS_NAME,COMPANY_LOCATION,CURRENT_EMPLOYEE_MIN,CURRENT_EMPLOYEE_MAX,LANGUAGES_NAME,TECH_STACKS,PROGRAMMING_LANGUAGES,SKILLS,TOTAL_WORK_HOURS,SALARY_MIN,SALARY_MAX,FIRST_WORKING_DAY_OF_WEEK,LAST_WORKING_DAY_OF_WEEK,WORK_ON_SATURDAY,WORK_ON_SUNDAY,EXPERIENCE_YEARS,DEADLINE,COMPANY_NAME,COMPANY_INDUSTRY,JOB_LEVEL,ACADEMIC_LEVEL,JOB_TYPE,COMPANY_URL,JOB_URL,DATE_CRAWL,LAYOUT_TYPE
FULLSTACK DEVELOPER (PHP OR RUBY ON RAILS),"['SOFTWARE ENGINEER', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT', 'SOFTWARE ENGINEERING']",5,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],10.0,24.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['LARAVEL', 'AUTOMATION TESTING', 'UNIT TESTS', 'RUBY ON RAILS', 'AI', 'WEB', 'API']","['RUBY', 'PHP', 'SQL']","['EAGER TO LEARN', 'PROACTIVE', 'CODE REVIEW', 'LOGICAL THINKING', 'WRITING TEST SPECIFICATIONS', 'TEAMWORK', 'WORKING INDEPENDENTLY', 'REQUIREMENT ANALYSIS', 'PROBLEM-SOLVING', 'SYSTEM DESIGN']",45.0,14062500.0,23750000.0,2,6,False,False,2 NĂM,31/12/2025,CÔNG TY TNHH CÔNG NGHỆ SHIP VIỆT NAM,IT - PHẦN MỀM,NHÂN VIÊN,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-ship-viet-nam/236601.html,https://www.topcv.vn/viec-lam/fullstack-developer-php-or-ruby-on-rails/1880899.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:55:08,STANDARD
CHUYÊN VIÊN/NHÂN VIÊN VẬN HÀNH HỆ THỐNG,"['SOFTWARE ENGINEER', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT', 'SOFTWARE ENGINEERING']",1,['HỒ CHÍ MINH'],['BẾN TRE'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['DIGIFACTORY', 'WMS', 'SMART FACTORY', 'SAP QM', 'ERP', 'MES', 'FRM', 'SAP PP', 'CMMS']",['UNKNOWN'],"['KỸ NĂNG TRÌNH BÀY', 'TƯ DUY PHẢN BIỆN', 'KỸ NĂNG PHÂN TÍCH', 'LÀM VIỆC ĐỘC LẬP', 'KỸ NĂNG GIẢI QUYẾT VẤN ĐỀ', 'ĐÀO TẠO', 'HỖ TRỢ NGƯỜI DÙNG', 'CẤU HÌNH SAP PP QM', 'KIẾN THỨC QUY TRÌNH SẢN XUẤT', 'LÀM VIỆC NHÓM', 'KIỂM THỬ HỆ THỐNG', 'KIẾN THỨC QUẢN LÝ CHẤT LƯỢNG']",45.0,14062500.0,23750000.0,2,6,False,False,3 NĂM,18/12/2025,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU BẾN TRE,SẢN XUẤT,NHÂN VIÊN,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-xuat-nhap-khau-ben-tre/20152.html,https://www.topcv.vn/viec-lam/chuyen-vien-nhan-vien-van-hanh-he-thong/1888758.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:55:25,STANDARD
SOFTWARE ENGINEER (PYTHON/PHP/JAVASCRIPT/ AI AUTOMATION),"['SOFTWARE ENGINEER', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT', 'SOFTWARE ENGINEERING']",2,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['CI/CD', 'LINUX', 'MACHINE LEARNING', 'LARGE LANGUAGE MODELS', 'MAKE', 'REST API', 'AUTOMATION', 'AI', 'E-COMMERCE', 'API', 'N8N', 'ZAPIER', 'UI/UX DESIGN']","['PHP', 'JAVASCRIPT', 'PYTHON', 'SQL']","['ĐỌC HIỂU TIẾNG ANH CHUYÊN NGÀNH', 'RA QUYẾT ĐỊNH DỰA TRÊN DỮ LIỆU', 'HAM HỌC HỎI', 'TINH THẦN ""SHIP NHANH""', 'TƯ DUY GIẢI QUYẾT VẤN ĐỀ', 'TỰ QUẢN LÝ', 'TƯ DUY ""PROBLEM-SOLVER""', 'LÀM VIỆC CÓ KẾ HOẠCH', 'KỶ LUẬT & ĐO LƯỜNG']",47.5,10000000.0,18000000.0,2,6,True,False,1 NĂM,31/12/2025,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ VÀ CÔNG NGHỆ TDA GLOBAL,IT - PHẦN MỀM,NHÂN VIÊN,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-thuong-mai-dich-vu-va-cong-nghe-tda-global/106525.html,https://www.topcv.vn/viec-lam/software-engineer-python-php-javascript-ai-automation/1950098.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:55:44,STANDARD
THỰC TẬP SINH BA (INTERN BUSINESS ANALYST),"['BUSINESS ANALYST (PHÂN TÍCH NGHIỆP VỤ)', 'CÔNG NGHỆ THÔNG TIN', 'PRODUCT MANAGEMENT', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['ORACLE DATABASE', 'MYSQL']",['SQL'],"['PHÂN TÍCH', 'CHỊU ÁP LỰC', 'THUYẾT TRÌNH', 'GIẢI QUYẾT VẤN ĐỀ', 'TƯ DUY LOGIC', 'TƯ DUY HỆ THỐNG', 'TRAO ĐỔI CÔNG VIỆC', 'KỸ NĂNG QUẢN LÝ CÔNG VIỆC', 'NGHIÊN CỨU', 'KỸ NĂNG GIAO TIẾP']",45.0,13500000.0,24500000.0,2,6,False,False,KHÔNG YÊU CẦU,31/12/2025,CÔNG TY CỔ PHẦN CÔNG NGHỆ VISSOFT,IT - PHẦN MỀM,THỰC TẬP SINH,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-vissoft/18747.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-ba-intern-business-analyst/1948697.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:56:03,STANDARD
FRONT-END DEVELOPER REACTJS/ANGULAR/REACTNATIVE,['FRONTEND DEVELOPER'],1,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['REACT', 'LESS', 'CSS', 'REST API', 'UNIT TESTING', 'XML', 'MOCHA', 'NODE.JS', 'SHAREPOINT', 'BOWER', 'SASS/SCSS', 'GRUNT', 'FLUX', 'ASP.NET MVC', 'GULP', 'REACT NATIVE', 'REDUX', 'SQL SERVER', 'WEB API', 'AGILE', 'DESIGN PATTERNS', 'ANGULAR', 'NPM', 'JEST', 'MYSQL', 'SOAP', 'YEOMAN', 'UI/UX DESIGN']","['C#', 'JAVASCRIPT', 'SQL']","['ENGLISH', 'RESPONSIVE WEB DESIGN', 'TEAMWORK', 'PROBLEM-SOLVING', 'COMMUNICATION']",45.0,13500000.0,25000000.0,2,6,False,False,2 NĂM,27/03/2026,CÔNG TY TNHH BMBSOFT VIỆT NAM,IT - PHẦN MỀM,TRƯỞNG NHÓM,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-bmbsoft-viet-nam/118035.html,https://www.topcv.vn/viec-lam/front-end-developer-reactjs-angular-reactnative/1965917.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:56:21,STANDARD
NHÂN VIÊN NGHIÊN CỨU VÀ PHÁT TRIỂN,"['IOT/EMBEDDED ENGINEER', 'VIỆC LÀM IT', 'CÔNG NGHỆ THÔNG TIN', 'EMBEDDED ENGINEER/LẬP TRÌNH NHÚNG', 'ĐIỆN/ĐIỆN TỬ/VIỄN THÔNG', 'ĐIỆN TỬ/PHẦN CỨNG']",3,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['PHẦN CỨNG MÁY TÍNH', 'GPS', 'EMBEDDED PROGRAMMING', 'IOT']",['UNKNOWN'],"['TƯ DUY PHẢN BIỆN', 'PHÂN TÍCH DỮ LIỆU', 'GIẢI QUYẾT VẤN ĐỀ', 'NGHIÊN CỨU', 'ĐỌC HIỂU TIẾNG ANH', 'SÁNG TẠO']",49.0,9000000.0,12000000.0,2,6,True,False,1 NĂM,31/12/2025,CÔNG TY TNHH ĐIỆN TỬ VIỄN THÔNG NASA,VIỄN THÔNG,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-dien-tu-vien-thong-nasa/149692.html,https://www.topcv.vn/viec-lam/nhan-vien-nghien-cuu-va-phat-trien/1807995.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:56:39,STANDARD
PHP DEVELOPER,"['SOFTWARE ENGINEER', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT', 'SOFTWARE ENGINEERING']",2,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,['TIẾNG VIỆT'],"['CAKEPHP', 'CSS', 'YII', 'JQUERY', 'MVC', 'XML', 'OOP', 'MONGODB', 'ORM', 'JSON', 'GIT', 'WEB DEVELOPMENT', 'HTML', 'DESIGN PATTERNS', 'ANGULAR', 'LARAVEL', 'BOOTSTRAP', 'MYSQL', 'DATABASE CONCEPTS']","['NOSQL', 'PHP', 'JAVASCRIPT', 'SQL']","['TINH THẦN TRÁCH NHIỆM CAO TRONG CÔNG VIỆC', 'LÀM VIỆC THEO NHÓM', 'LÀM VIỆC ĐỘC LẬP']",45.0,14062500.0,23750000.0,2,6,False,False,2 NĂM,26/12/2025,CÔNG TY CỔ PHẦN KAOPIZ SOFTWARE,IT - PHẦN MỀM,TRƯỞNG NHÓM,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-kaopiz-software/153524.html,https://www.topcv.vn/viec-lam/php-developer/1580151.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:56:59,STANDARD
GRAPHIC DESIGNER (DOMAIN GAME),"['VIỆC LÀM IT', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'QUẢNG CÁO/SÁNG TẠO', 'MARKETING/PR/QUẢNG CÁO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)']",4,['HỒ CHÍ MINH'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'AFTER EFFECTS', '2D', 'FIGMA', 'MOBILE', 'PHOTOSHOP', 'UI/UX DESIGN']",['UNKNOWN'],"['STORYTELLING', 'BỐ CỤC', 'TỐI ƯU ASSET', 'TIẾP NHẬN FEEDBACK', 'LÀM VIỆC NHÓM', 'TƯ DUY THẨM MỸ', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'MÀU SẮC', 'MINH HỌA 2D', 'PHÁT TRIỂN STYLE', 'THIẾT KẾ UI', 'TYPOGRAPHIC']",45.0,20000000.0,27000000.0,2,6,False,False,2 NĂM,26/12/2025,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,IT - PHẦN MỀM,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-phan-mem-tinh-van/102136.html,https://www.topcv.vn/viec-lam/graphic-designer-domain-game/1965578.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:57:47,STANDARD
FRONTEND DEVELOPER (REACTJS),"['FRONTEND DEVELOPER', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT', 'SOFTWARE ENGINEERING']",1,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,['TIẾNG VIỆT'],"['CROSS BROWSER COMPATIBILITY', 'HTML5', 'GRUNT', 'RESPONSIVE DESIGN', 'REACT', 'GULP', 'WEB', 'REST API', 'GIT', 'JQUERY', 'CSS3', 'FRONTEND', 'API']",['JAVASCRIPT'],"['CHIA SẺ KINH NGHIỆM', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'DẪN DẮT ĐỒNG NGHIỆP', 'CẬP NHẬT CÔNG NGHỆ', 'LÀM VIỆC NHÓM']",47.5,20000000.0,32000000.0,2,6,False,False,4 NĂM,26/12/2025,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,IT - PHẦN MỀM,TRƯỞNG NHÓM,TRUNG CẤP TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-alphaway/201267.html,https://www.topcv.vn/viec-lam/frontend-developer-reactjs/1879915.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:58:03,STANDARD
CỘNG TÁC VIÊN PHÂN TÍCH DỮ LIỆU,"['DATA SCIENCE', 'VIỆC LÀM IT', 'DATA ANALYST', 'MARKET RESEARCH AND ANALYSIS', 'CÔNG NGHỆ THÔNG TIN', 'MARKETING/PR/QUẢNG CÁO']",3,['HÀ NỘI'],['HÀ NỘI'],10.0,24.0,['TIẾNG VIỆT'],"['EXCEL', 'SCIKIT-LEARN', 'PANDAS', 'NUMPY', 'THỐNG KÊ', 'KHOA HỌC MÁY TÍNH', 'TABLEAU', 'TOÁN HỌC', 'POWER BI']","['SQL', 'PYTHON', 'R']","['XÂY DỰNG CÁC MÔ HÌNH DỰ BÁO', 'KỸ NĂNG TRÌNH BÀY', 'PHÂN TÍCH HÀNH VI NGƯỜI DÙNG', 'LÀM VIỆC ĐỘC LẬP', 'PHÂN TÍCH DỮ LIỆU', 'GIẢI QUYẾT VẤN ĐỀ', 'TƯ DUY LOGIC', 'PHÂN TÍCH XU HƯỚNG THỊ TRƯỜNG', 'TRỰC QUAN HÓA DỮ LIỆU', 'ĐẢM BẢO CHẤT LƯỢNG DỮ LIỆU', 'KỸ NĂNG GIAO TIẾP', 'LÀM VIỆC NHÓM', 'ĐÁNH GIÁ HIỆU QUẢ CHIẾN DỊCH']",54.0,10000000.0,13625000.0,2,6,True,False,DƯỚI 1 NĂM,26/12/2025,CÔNG TY CỔ PHẦN TƯ VẤN VÀ PHÂN TÍCH MCI,IT - PHẦN MỀM,TRƯỞNG NHÓM,ĐẠI HỌC TRỞ LÊN,THỜI VỤ,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tu-van-va-phan-tich-mci/198271.html,https://www.topcv.vn/viec-lam/cong-tac-vien-phan-tich-du-lieu/1965603.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:58:23,STANDARD
2D GAME ARTIST,"['VIỆC LÀM IT', 'GAME DESIGN', 'GAME DEVELOPMENT', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'NGHỆ THUẬT/HOẠT HÌNH/GAME']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['2D ANIMATION', 'AFTER EFFECTS', 'ADOBE ILLUSTRATOR', 'ANIMATE', 'STORYBOARD', 'DIGITAL PAINTING', 'MOTION GRAPHIC', 'MOHO', 'PHOTOSHOP', 'WACOM', 'TOON BOOM']",['UNKNOWN'],"['TƯ DUY SÁNG TẠO', 'THẨM MỸ TỐT', 'THIẾT KẾ ĐỒ HỌA', 'LÀM VIỆC NHÓM', 'THIẾT KẾ NHÂN VẬT', 'THIẾT KẾ BỐI CẢNH']",47.5,12000000.0,16000000.0,2,6,True,False,1 NĂM,31/12/2025,CÔNG TY TNHH HPA DIRECT VN,GIÁO DỤC / ĐÀO TẠO,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-hpa-direct-vn/173005.html,https://www.topcv.vn/viec-lam/2d-game-artist/1965564.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:58:41,STANDARD
TRƯỞNG NHÓM IT,"['IT HELPDESK/IT SUPPORT', 'IT INFRASTRUCTURE AND OPERATIONS', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],500.0,1000.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['WMS', 'LOGISTICS', 'TMS', 'ERP', 'MS PROJECT', 'PROJECT MANAGEMENT', 'DMS']",['UNKNOWN'],"['PHÂN TÍCH', 'GIẢI QUYẾT VẤN ĐỀ', 'LẬP KẾ HOẠCH', 'THƯƠNG LƯỢNG', 'TIẾNG ANH', 'GIAO TIẾP', 'QUẢN LÝ DỰ ÁN']",49.0,19000000.0,24000000.0,2,6,True,False,3 NĂM,26/12/2025,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ SẢN XUẤT HƯƠNG THỦY,BÁN LẺ - HÀNG TIÊU DÙNG - FMCG,TRƯỞNG NHÓM,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-thuong-mai-dich-vu-san-xuat-huong-thuy/172246.html,https://www.topcv.vn/viec-lam/truong-nhom-it/1925104.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:58:59,STANDARD
EMBEDDED ENGINEER (FRESHER),"['IOT/EMBEDDED ENGINEER', 'VIỆC LÀM IT', 'CÔNG NGHỆ THÔNG TIN', 'EMBEDDED ENGINEER/LẬP TRÌNH NHÚNG', 'ĐIỆN/ĐIỆN TỬ/VIỄN THÔNG', 'ĐIỆN TỬ/PHẦN CỨNG']",1,['HÀ NỘI'],['HÀ NỘI'],1000.0,-1.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['EMBEDDED SYSTEMS', 'GPS', 'SPI', 'CAN', 'LTE/4G', 'PWM', 'IOT', 'MCU', 'I2C', 'STM32', 'FREERTOS', 'RTOS', 'ESP32', 'GIT', 'LOGIC ANALYZER', 'ARDUINO', 'SCHEMATIC', 'DATASHEET', 'UART', 'SENSORS', 'FIRMWARE', 'HOLTEK', 'OSCILLOSCOPE']","['C#', 'C', 'PYTHON']","['KIẾN THỨC VỀ VI ĐIỀU KHIỂN', 'HAM HỌC HỎI', 'ĐỌC HIỂU TÀI LIỆU TIẾNG ANH', 'TƯ DUY LOGIC', 'CẤU TRÚC DỮ LIỆU VÀ THUẬT TOÁN', 'ĐỌC HIỂU SCHEMATIC', 'KIẾN THỨC VỀ HỆ THỐNG NHÚNG', 'ĐỌC HIỂU DATASHEET', 'CODE OPTIMIZATION', 'DEBUGGING', 'TÌM HIỂU CÔNG NGHỆ MỚI']",46.25,12000000.0,19333333.333333332,2,6,False,False,1 NĂM,26/12/2025,CÔNG TY CỔ PHẦN TẬP ĐOÀN G,IT - PHẦN MỀM,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-g/7120.html,https://www.topcv.vn/viec-lam/embedded-engineer-fresher/1965500.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:59:17,STANDARD
CHUYÊN VIÊN MULTIMEDIA,"['VIỆC LÀM IT', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ', 'CÔNG NGHỆ THÔNG TIN', 'QUẢNG CÁO/SÁNG TẠO', 'MARKETING/PR/QUẢNG CÁO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)']",1,['HỒ CHÍ MINH'],['BÌNH DƯƠNG'],25.0,99.0,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'AFTER EFFECTS', '2D', 'PREMIERE', '3D', 'PHOTOSHOP']",['UNKNOWN'],"['KỸ NĂNG DỰNG PHIM', 'KỸ NĂNG QUAY PHIM', 'LÀM VIỆC ĐỘC LẬP', 'HIỂU BIẾT VỀ CÁC ĐỊNH DẠNG FILE MULTIMEDIA', 'TƯ DUY VIDEO', 'CHỤP ẢNH', 'THIẾT KẾ ĐỒ HỌA', 'SẮP XẾP CÔNG VIỆC', 'LÀM VIỆC DƯỚI ÁP LỰC CAO', 'LÀM VIỆC NHÓM', 'ĐẢM BẢO DEADLINE', 'TÍNH TỔ CHỨC']",48.75,20000000.0,23000000.0,2,6,False,False,3 NĂM,25/01/2026,CÔNG TY CỔ PHẦN ĐẦU TƯ KINH DOANH BẤT ĐỘNG SẢN HÀ AN,BẤT ĐỘNG SẢN,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-kinh-doanh-bat-dong-san-ha-an/205529.html,https://www.topcv.vn/viec-lam/chuyen-vien-multimedia/1965417.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:59:35,STANDARD
PRODUCT MANAGER,"['VIỆC LÀM IT', 'CÔNG NGHỆ THÔNG TIN', 'IT PROJECT MANAGEMENT', 'IT PROJECT MANAGER']",1,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['JIRA', 'TRELLO']",['UNKNOWN'],"['MANAGING EXPECTATIONS', 'PROCESS-ORIENTED', 'ORGANIZATIONAL SKILLS', 'A/B TESTING', 'ATTENTION TO DETAIL', 'DATA-DRIVEN', 'PRODUCT STRATEGY', 'CLIENT COMMUNICATIONS', 'MULTITASKING', 'PROJECT MANAGEMENT', 'SELF-MOTIVATED', 'GATHERING FEEDBACK', 'COMMUNICATION']",42.5,15500000.0,50000000.0,2,6,False,False,3 NĂM,31/12/2025,CÔNG TY CỔ PHẦN ZTO LABS,IT - PHẦN MỀM,TRƯỞNG NHÓM,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-zto-labs/200851.html,https://www.topcv.vn/viec-lam/product-manager/1886198.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 19:59:50,STANDARD
FRONTEND DEVELOPER,"['SOFTWARE ENGINEER', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT', 'SOFTWARE ENGINEERING']",1,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['HTML', 'REACT', 'LESS', 'MOBILE-FIRST', 'BOOTSTRAP', 'CSS', 'SPA', 'RESPONSIVE WEB', 'SASS/SCSS', 'REST API']",['JAVASCRIPT'],"['MENTORING', 'TEAMWORK', 'CLEAN CODE', 'UNIT TESTING']",42.5,14062500.0,55000000.0,2,6,False,False,4 NĂM,31/12/2025,CÔNG TY CỔ PHẦN ZTO LABS,IT - PHẦN MỀM,TRƯỞNG NHÓM,ĐẠI HỌC TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-zto-labs/200851.html,https://www.topcv.vn/viec-lam/frontend-developer/1886042.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 20:00:08,STANDARD
CHUYÊN VIÊN HỖ TRỢ HỆ THỐNG,"['SYSTEM ADMINISTRATOR', 'IT INFRASTRUCTURE AND OPERATIONS', 'CÔNG NGHỆ THÔNG TIN', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['VMWARE', 'ROUTING', 'DEVOPS', 'SWITCH LAYER 3', 'CONTAINERIZATION', 'AUTOMATION', 'FILE SERVER', 'DOMAIN', 'MONITORING', 'CLOUD COMPUTING', 'WEB SERVER', 'FIREWALLS']",['UNKNOWN'],"['ĐỌC HIỂU TÀI LIỆU KỸ THUẬT BẰNG TIẾNG ANH', 'CHĂM CHỈ', 'TƯ DUY LOGIC', 'BÁO CÁO CÔNG VIỆC', 'SỬ DỤNG E-MAIL', 'TỰ CHỦ TRONG CÔNG VIỆC', 'HƯỚNG DẪN KHÁCH HÀNG XỬ LÝ LỖI', 'LÀM VIỆC NHÓM', 'TRÁCH NHIỆM TRONG CÔNG VIỆC']",47.5,8000000.0,15000000.0,2,6,False,False,DƯỚI 1 NĂM,26/12/2025,CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ SAO THỦY,IT - PHẦN MỀM,NHÂN VIÊN,CAO ĐẲNG TRỞ LÊN,TOÀN THỜI GIAN,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-cong-nghe-sao-thuy/163527.html,https://www.topcv.vn/viec-lam/chuyen-vien-ho-tro-he-thong/1965466.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096397,09/12/2025 20:00:25,STANDARD
