Job_Title,Tech_Stack,Programming_Language,Roles,Recruitment_Count,Province,Company_Location,Current_Employee_Min,Current_Employee_Max,Language,Skills,Total_Work_Hour,Salary_Min,Salary_Max,First_Working_Day_Of_Week,Last_Working_Day_Of_Week,Work_On_Saturday,Work_On_Sunday
Kỹ Thuật Viên Máy Tính,"['HARDWARE', 'SOFTWARE', 'IT SUPPORT', 'IT INFRASTRUCTURE', 'SERVERS', 'WORKSTATIONS', 'CAMERA SURVEILLANCE SYSTEM']",[],"['CÔNG NGHỆ THÔNG TIN', 'IT INFRASTRUCTURE AND OPERATIONS', 'IT HELPDESK/IT SUPPORT', 'VIỆC LÀM IT']",2,['HUẾ'],['HUẾ'],10.0,24.0,['TIẾNG VIỆT'],"['LẮP RÁP VÀ CÀI ĐẶT MÁY TÍNH', 'TƯ VẤN', 'KHẮC PHỤC SỰ CỐ MÁY TÍNH', 'LẮP ĐẶT', 'SỬA CHỮA', 'BẢO DƯỠNG', 'BẢO HÀNH BẢO TRÌ']",,6000000.0,7000000.0,,,,
Nhân Viên Kỹ Thuật Vi Tính,"['HARDWARE', 'SOFTWARE', 'SERVER', 'CCTV', 'MAINTENANCE']",[],"['CÔNG NGHỆ THÔNG TIN', 'IT INFRASTRUCTURE AND OPERATIONS', 'IT HELPDESK/IT SUPPORT', 'VIỆC LÀM IT']",2,['HUẾ'],['HUẾ'],100.0,499.0,['TIẾNG VIỆT'],"['KHẮC PHỤC SỰ CỐ', 'TƯ VẤN', 'BẢO HÀNH BẢO TRÌ', 'SỬA CHỮA LẮP ĐẶT']",54.0,6000000.0,7000000.0,2.0,6.0,True,False
Kỹ Thuật Viên Xử Lý Hình Ảnh (Làm Việc Tại Trường Cao Đẳng),"['ADOBE PHOTOSHOP', 'ADOBE PREMIERE']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'HỌC HỎI CÁC KỸ THUẬT MỚI', 'XỬ LÝ HÌNH ẢNH', 'XỬ LÝ VIDEO', 'QUAY PHIM']",45.0,,,2.0,6.0,False,False
Chuyên Viên Thiết Kế - Designer - Nhà Hàng F&B,"['ADOBE PHOTOSHOP', 'ILLUSTRATOR', 'INDESIGN']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",2,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],100.0,499.0,['TIẾNG VIỆT'],"['KỸ NĂNG LÀM VIỆC ĐỘC LẬP', 'KỸ NĂNG LÀM VIỆC THEO NHÓM', 'CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC', 'TRÁCH NHIỆM TRONG CÔNG VIỆC', 'KỸ NĂNG GIAO TIẾP', 'THIẾT KẾ ĐỒ HỌA', 'SÁNG TẠO', 'AM HIỂU VỀ THƯƠNG HIỆU VÀ MARKETING']",49.5,10000000.0,12000000.0,2.0,6.0,True,False
Account Management,"['JIRA', 'CONFLUENCE', 'CRM', 'HUBSPOT', 'SALESFORCE', 'AGILE', 'SCRUM']",[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['QUẢN LÝ KHÁCH HÀNG', 'PHÁT TRIỂN KINH DOANH', 'SALES', 'GIAO TIẾP TIẾNG ANH', 'TƯ VẤN', 'ĐÀM PHÁN', 'THUYẾT TRÌNH', 'QUẢN LÝ DỰ ÁN', 'LÀM VIỆC ĐỘC LẬP', 'LẬP KẾ HOẠCH', 'PHÂN TÍCH DỮ LIỆU', 'GIAO TIẾP HIỆU QUẢ', 'XÂY DỰNG MỐI QUAN HỆ KHÁCH HÀNG', 'QUẢN LÝ TÀI KHOẢN KHÁCH HÀNG']",47.5,,,2.0,6.0,False,False
Graphic Designer Team Leader,"['PHOTOSHOP', 'ILLUSTRATOR', 'ADOBE INDESIGN', 'AFTER EFFECTS', 'PREMIERE', 'ADOBE XD', 'FIGMA']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HÀ NỘI'],,,"['TIẾNG VIỆT', 'TIẾNG ANH']","['TRAINING', 'TEAM MANAGEMENT', 'HAND-DRAWING', 'ATTENTION TO DETAIL', 'ACCURACY', 'AESTHETICS', 'WORK UNDER PRESSURE', 'CREATIVITY', 'RESPONSIBILITY', 'TEAM PLAYER', 'COLLABORATION', 'STAYING UP TO DATE ON THE LATEST GRAPHIC DESIGN TECHNIQUES AND TOOLS', 'COMMUNICATION SKILLS', 'ARTICULATE IDEAS']",45.0,,,2.0,6.0,False,False
Game Artist,"['2D ART', '3D ART', 'UI', 'AUTODESK MAYA', '3DS MAX', 'BLENDER', 'ZBRUSH', 'ADOBE PHOTOSHOP', 'SUBSTANCE PAINTER', 'SUBSTANCE DESIGNER', 'UNREAL ENGINE', 'UNITY', '3D MODELING', 'DIGITAL PAINTING', 'VFX', 'UI/UX']",[],"['CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'GAME DEVELOPMENT', 'NGHỆ THUẬT/HOẠT HÌNH/GAME', 'CONCEPT ARTIST', 'VIỆC LÀM IT']",5,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],500.0,1000.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG LÀM VIỆC NHÓM', 'KỸ NĂNG GIẢI QUYẾT VẤN ĐỀ', 'TỈ MỈ', 'KIẾN THỨC NỀN TẢNG VỀ MỸ THUẬT', 'COMPOSITION', 'COLOR THEORY', 'LIGHTING', 'ANATOMY', 'PERSPECTIVE', 'MODELING', 'TEXTURING', 'DIGITAL SCULPTING', 'CHARACTER RIGGING', 'ANIMATION', 'THIẾT KẾ MÔI TRƯỜNG', 'NGUYÊN TẮC THIẾT KẾ UI/UX', 'VẼ TAY', 'THIẾT KẾ NHÂN VẬT']",45.0,,,2.0,6.0,False,False
HVAC Engineer (Revit Software),"['REVIT', 'MEP', 'HVAC', 'ASHRAE', 'DIN', 'EN', 'BIM', 'AUTOCAD']",[],"['XÂY DỰNG', 'ĐIỆN/ĐIỆN TỬ/VIỄN THÔNG', 'THIẾT KẾ VÀ KIẾN TRÚC', 'NHIỆT/GIÓ/ĐIỀU HOÀ (HVAC-R)', 'KỸ SƯ HVAC']",2,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['HVAC DESIGN', 'LOAD CALCULATIONS', 'EQUIPMENT SIZING', 'DUCT/PIPING DESIGN', 'COMMUNICATION SKILLS', 'TEAMWORK SKILLS', 'THIẾT KẾ HỆ THỐNG HVAC', 'PHÂN TÍCH TẢI LẠNH NÓNG', 'LỰA CHỌN THIẾT BỊ HVAC']",45.0,,,2.0,6.0,False,False
"Chuyên Gia/ Chuyên Viên Vận Hành Hệ Thống Core (T24, LOS, Card)","['T24', 'WINDOWS', 'LINUX', 'UNIX', 'NETWORKING', 'INFORMATION SECURITY', 'OS SCRIPTING', 'LOG ANALYSIS', 'IIS', 'WEBLOGIC', 'WEBSPHERE', 'TOMCAT', 'NGINX', 'MICROSERVICES', 'CONTAINER', 'DOCKER', 'KUBERNETES', 'ELK STACK', 'DYNATRACE', 'ORACLE', 'SQL SERVER', 'CORE BANKING', 'LOS', 'CARD SYSTEM']",['SQL'],"['CÔNG NGHỆ THÔNG TIN', 'IT INFRASTRUCTURE AND OPERATIONS', 'SYSTEM ENGINEER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],1000.0,,['TIẾNG VIỆT'],"['GIÁM SÁT', 'PHÂN TÍCH LOG', 'XỬ LÝ SỰ KIỆN', 'PHÂN TÍCH VÀ XỬ LÝ TÌNH HUỐNG', 'TỰ HỌC', 'TỰ ĐÀO TẠO', 'PHÂN TÍCH NGHIỆP VỤ']",45.0,,,2.0,6.0,False,False
Senior Embedded Testing Engineer,"['EMBEDDED', 'TEST AUTOMATION', 'REGRESSION TESTING', 'SOFTWARE TEST ARCHITECTURE', 'MICROSOFT OFFICE', 'WINDOWS', 'LINUX', 'CONFLUENCE', 'JIRA', 'GITHUB', 'JENKINS', 'CI/CD', 'ARTIFACTORY', 'PYTEST', 'PYCHARM', 'GIT', 'POLARION', 'TEAMCENTER', 'ENTERPRISE ARCHITECT']",['PYTHON'],"['CÔNG NGHỆ THÔNG TIN', 'ĐIỆN/ĐIỆN TỬ/VIỄN THÔNG', 'IOT/EMBEDDED ENGINEER', 'ĐIỆN TỬ/PHẦN CỨNG', 'EMBEDDED ENGINEER/LẬP TRÌNH NHÚNG', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HÀ NỘI'],10000.0,,"['TIẾNG VIỆT', 'TIẾNG ANH']","['ENGLISH', 'COMPUTER SCIENCE', 'ELECTRICAL ENGINEERING', 'SOFTWARE TESTING', 'ANALYTICAL EVALUATIONS', 'TEST CASE DESIGN']",0.0,,,2.0,6.0,False,False
Senior System Analyst/ Business Analyst,"['CORE BANKING', 'DIGITAL BANKING', 'CARD SYSTEM', 'WORKFLOW', 'BUSINESS PROCESS', 'COLLECTION', 'DATA AND REPORTING', 'CORE BANKING T24', 'CARD MANAGEMENT SYSTEM WAY4', 'DIGITAL BANKING PLATFORM', 'CASE TOOL', 'COLLATERAL MANAGEMENT', 'DOCUMENT MANAGEMENT', 'BUSINESS APPLICATION LIFE CYCLE', 'SYSTEM DEVELOPMENT LIFE CYCLE']",[],"['CÔNG NGHỆ THÔNG TIN', 'PRODUCT MANAGEMENT', 'BUSINESS ANALYST (PHÂN TÍCH NGHIỆP VỤ)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],,,"['TIẾNG VIỆT', 'TIẾNG ANH']","['ANALYTICAL AND PROBLEM SOLVING SKILLS', 'COMMUNICATION SKILLS', 'INTERPERSONAL SKILLS', 'VERBAL AND WRITTEN COMMUNICATION SKILLS', 'NEGOTIATION SKILLS', 'DECISION-MAKING SKILLS', 'LEADERSHIP', 'MATRIX MANAGEMENT', 'TEAM BUILDING SKILLS', 'PROJECT MANAGEMENT SKILLS', 'MANAGEMENT SKILLS', 'BUSINESS REQUIREMENTS ANALYSIS', 'BUDGET PLANNING AND MANAGEMENT', 'ENGLISH', 'WORKING UNDER PRESSURE', 'PLANNING SKILLS', 'PRESENTATION SKILLS', 'TEAM-WORK SKILLS', 'TIME MANAGEMENT SKILLS', 'SELF-DEVELOPMENT SKILLS']",45.0,,,2.0,6.0,True,False
Graphic Designer Pod,"['PHOTOSHOP', 'ILLUSTRATOR', 'INDESIGN']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",5,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['SÁNG TẠO', 'LÀM VIỆC NHÓM', 'THIẾT KẾ ĐỒ HỌA', 'HIỂU BIẾT VỀ TYPOGRAPHY', 'TƯ DUY THẨM MỸ']",54.0,9000000.0,15000000.0,2.0,6.0,True,False
Chuyên Gia An Ninh Công Nghệ,"['ISO 27001', 'NIST', 'PCI-DSS', 'COBIT', 'DC', 'DR', 'CLOUD', 'ENDPOINT SECURITY', 'FIREWALL', 'IDS/IPS', 'DDOS PROTECTION', 'WAF', 'SIEM', 'DLP', 'IAM', 'HSM', 'DIGITAL FORENSICS', 'INCIDENT RESPONSE', 'NETWORK SECURITY', 'NETWORKING', 'OPERATING SYSTEMS', 'DATABASES']","['BASH', 'PYTHON', 'JAVASCRIPT', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'INFORMATION SECURITY', 'CHUYÊN VIÊN CYBER SECURITY', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],1000.0,,['TIẾNG VIỆT'],"['TƯ DUY LOGIC', 'LẬP KẾ HOẠCH', 'QUẢN LÝ QUY TRÌNH', 'QUẢN LÝ THAY ĐỔI', 'KIẾN THỨC CHUYÊN SÂU VỀ AN NINH MẠNG', 'PHÂN TÍCH VÀ ĐÁNH GIÁ RỦI RO', 'XÂY DỰNG VÀ TRIỂN KHAI CÁC GIẢI PHÁP AN NINH', 'GIÁM SÁT VÀ ỨNG PHÓ SỰ CỐ AN NINH', 'KIẾN THỨC VỀ CÁC TIÊU CHUẨN VÀ QUY ĐỊNH AN NINH']",45.0,,,2.0,6.0,False,False
Software Architect For AI & IoT Systems,"['AI', 'IOT', 'MICROSERVICES', 'EVENT-DRIVEN', 'API GATEWAY', 'KONG', 'NGINX', 'GRPC', 'S3', 'MINIO', 'MONGODB', 'POSTGRESQL', 'REDIS', 'KAFKA', 'RABBITMQ', 'MQTT', 'CI/CD', 'KUBERNETES', 'PROMETHEUS', 'GRAFANA', 'DOCKER', 'JWT', 'OAUTH2', 'KEYCLOAK', 'MOBILE', 'WEB', 'DOMAIN-DRIVEN DESIGN', 'CLEAN ARCHITECTURE', 'HEXAGONAL ARCHITECTURE', 'RESTFUL APIS', 'WEBSOCKET', 'RTSP', 'HLS', 'SRT', 'WEBRTC', 'RTMP', 'FFMPEG', 'GSTREAMER', 'CLOUD NATIVE', 'DEVOPS', 'ELASTIC STACK', 'LOKI', 'PAAS', 'EDGE AI', 'ONVIF']","['PYTHON', 'GO', 'NODE.JS', 'SQL', 'NOSQL']","['CÔNG NGHỆ THÔNG TIN', 'IT MANAGEMENT/SPECIALIST', 'SOFTWARE ARCHITECT', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HÀ NỘI'],5000.0,,"['TIẾNG VIỆT', 'TIẾNG ANH']","['SYSTEMS ARCHITECTURAL THINKING', 'COMPREHENSIVE ANALYSIS', 'VISIONARY DESIGN', 'TECHNICAL LEADERSHIP', 'MENTORSHIP', 'COMMUNICATION', 'DEBUGGING', 'PROFILING', 'PERFORMANCE OPTIMIZATION', 'TEAMWORK', 'AGILE/SCRUM', 'SOLVING COMPLEX PROBLEMS', 'MAKING CRITICAL ARCHITECTURAL DECISIONS']",47.5,40000000.0,60000000.0,2.0,6.0,False,False
Designer (Biết Editor),"['PREMIERE', 'DAVINCI RESOLVE', 'PHOTOSHOP', 'ILLUSTRATOR', 'AFTER EFFECTS', 'BLENDER', '2D', '3D', 'POSM']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['CHỈNH SỬA HÌNH ẢNH/VIDEO', 'THIẾT KẾ 2D', 'THIẾT KẾ 3D', 'TƯ DUY THẨM MỸ', 'BỐ CỤC', 'ÁNH SÁNG', 'MÀU SẮC', 'HỌC HỎI THÍCH NGHI', 'CẬP NHẬT XU HƯỚNG', 'SÁNG TẠO', 'LÀM VIỆC NHÓM', 'BRAINSTORM', 'PHÁT TRIỂN Ý TƯỞNG']",54.0,12000000.0,18000000.0,2.0,6.0,True,False
Cloud Presales SA,"['CLOUD COMPUTING', 'DEVOPS', 'MANAGED SERVICES', 'AWS', 'AI', 'CYBERSECURITY', 'DATA SOLUTIONS', 'IT INFRASTRUCTURE', 'INFORMATION SECURITY', 'GOOGLE CLOUD', 'AZURE', 'CLOUD ARCHITECTURE']",[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",1,"['HỒ CHÍ MINH', 'HÀ NỘI']",['HỒ CHÍ MINH'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['COMMUNICATION SKILLS', 'PRESENTATION SKILLS', 'PROBLEM-SOLVING', 'ANALYTICAL SKILLS', 'ORGANIZATIONAL SKILLS', 'TEAMWORK', 'COLLABORATION SKILLS', 'ADAPTABILITY']",,46000000.0,69000000.0,,,,
Cvcc/ Cvc Vận Hành Ứng Dụng Nhóm Ứng Dụng Nội Bộ (Non-Core),"['KUBERNETES', 'WEBLOGIC', 'WEBSPHERE', 'NGINX', 'APACHE', 'WINDOWS', 'LINUX/UNIX', 'MICROSERVICES', 'DOCKER', 'CI/CD', 'GITLAB', 'JENKINS', 'ARGOCD', 'SONARQUBE', 'VAULT', 'ORACLE', 'SQL SERVER']",['SQL'],"['CÔNG NGHỆ THÔNG TIN', 'INFORMATION SECURITY', 'BẢO MẬT ỨNG DỤNG VÀ PHÁT TRIỂN', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],1000.0,,"['TIẾNG VIỆT', 'TIẾNG ANH']","['VẬN HÀNH HỆ THỐNG CNTT', 'QUẢN TRỊ ỨNG DỤNG', 'PHÂN TÍCH VÀ XỬ LÝ SỰ CỐ', 'XÂY DỰNG BÁO CÁO', 'SAO LƯU VÀ PHỤC HỒI DỮ LIỆU', 'KIỂM THỬ GIẢI PHÁP NÂNG CAO TÍNH SẴN SÀNG', 'RÀ SOÁT VÀ ĐỀ XUẤT CẢI TIẾN', 'XÂY DỰNG OS SCRIPT', 'TỰ ĐỘNG HÓA CÔNG VIỆC']",45.0,,,2.0,6.0,False,False
Senior .NET Developer - Team Lead,"['DESIGN PATTERN', 'ANGULAR', 'ORACLE', 'SQL SERVER', 'POSTGRESQL', 'CLOUD NATIVE', 'MICROSERVICE', 'CONTAINER', 'DOCKER', 'WINDOWS', 'LINUX', 'CLOUD', 'CI/CD']","['.NET', 'SQL']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'FULLSTACK DEVELOPER', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['THIẾT KẾ HỆ THỐNG', 'THIẾT KẾ CƠ SỞ DỮ LIỆU', 'TIẾNG ANH', 'LÀM VIỆC ĐỘC LẬP', 'CHỊU ÁP LỰC', 'KỸ NĂNG PHÂN TÍCH', 'PHẢN BIỆN', 'TƯ DUY LOGIC', 'GIẢI QUYẾT VẤN ĐỀ']",50.0,,,2.0,6.0,False,False
Nhân Viên Kinh Doanh/Sale Giải Pháp Nhà Thông Minh,"['SMARTHOME', 'SAVANT', 'LUTRON', 'CONTROL4', 'KNX', 'IT']",[],"['KINH DOANH/BÁN HÀNG', 'CÔNG NGHỆ THÔNG TIN', 'SALES IT PHẦN MỀM', 'KINH DOANH PHẦN MỀM', 'VIỆC LÀM IT']",5,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG ĐÀM PHÁN', 'KỸ NĂNG BÁN HÀNG', 'KỸ NĂNG THUYẾT TRÌNH', 'KIẾN THỨC VỀ SẢN PHẨM SMARTHOME', 'KỸ NĂNG KINH DOANH', 'CHĂM SÓC KHÁCH HÀNG', 'KỸ NĂNG TƯ VẤN', 'TIẾNG ANH GIAO TIẾP']",52.25,12000000.0,50000000.0,2.0,6.0,True,False
Chuyên Viên Thiết Kế Bao Bì/Packaging Designer,"['ADOBE ILLUSTRATOR', 'ADOBE PHOTOSHOP', 'CORELDRAW', 'ADOBE INDESIGN']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",2,['KHÁNH HÒA'],['KHÁNH HÒA'],25.0,99.0,['TIẾNG VIỆT'],"['KỸ NĂNG SÁNG TẠO', 'CẢM NHẬN TỐT VỀ BỐ CỤC, MÀU SẮC VÀ HÌNH ẢNH THƯƠNG HIỆU', 'LÀM VIỆC TỈ MỈ', 'CHỦ ĐỘNG', 'TINH THẦN TRÁCH NHIỆM', 'TƯ VẤN THIẾT KẾ', 'KỸ NĂNG THIẾT KẾ SÁNG TẠO']",59.0,12000000.0,15000000.0,2.0,6.0,True,False
3d Design Freelancer (Event),"['3D DESIGN', '3DS MAX', 'SKETCHUP', 'BLENDER', 'AUTOCAD', 'PHOTOSHOP', 'ILLUSTRATOR', '3D MODELING', 'TEXTURING', 'LIGHTING', 'RENDERING', 'UV UNWRAPPING', 'TECHNICAL DRAWING']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],25.0,99.0,['TIẾNG VIỆT'],"['LÀM VIỆC NHÓM', 'SÁNG TẠO', 'CẢM QUAN THẨM MỸ TỐT', 'CHỦ ĐỘNG', 'CẬP NHẬT XU HƯỚNG THIẾT KẾ', 'KIẾN THỨC VỀ HÌNH KHỐI, ÁNH SÁNG, MÀU SẮC, VẬT LIỆU', 'KỸ THUẬT THIẾT KẾ', 'BỐ CỤC KHÔNG GIAN', 'TRIỂN KHAI BẢN VẼ KỸ THUẬT']",54.0,,,2.0,6.0,True,False
Nhân Viên Gia Công (Lập Trình Chạy Máy Cnc),"['CNC', 'AUTOCAD', 'MASTERCAM']",[],"['SẢN XUẤT', 'LAO ĐỘNG PHỔ THÔNG', 'GIA CÔNG CƠ KHÍ', 'THỢ GIA CÔNG CƠ KHÍ KHÁC']",1,['PHÚ THỌ'],['VĨNH PHÚC'],1000.0,,['TIẾNG VIỆT'],"['TEAMWORK', 'ĐỌC HIỂU BẢN VẼ KỸ THUẬT', 'KỸ NĂNG XỬ LÝ SỰ CỐ, VẤN ĐỀ', 'SỬ DỤNG MÁY TÍNH THÀNH THẠO', 'SỬ DỤNG THÀNH THẠO CÁC DỤNG CỤ ĐO']",54.0,,,2.0,6.0,True,False
Nhân Viên Kiểm Thử Phần Mềm,"['SHOPIFY', 'UI/UX', 'MANUAL TESTING', 'PERFORMANCE TESTING', 'RESPONSIVE', 'COMPATIBILITY TESTING', 'REGRESSION TESTING', 'INTEGRATION TESTING', 'CROSS-BROWSER TESTING', 'WEB APP', 'ECOMMERCE']","['HTML', 'CSS', 'LIQUID']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE TESTING', 'SOFTWARE TESTER (AUTOMATION & MANUAL)', 'VIỆC LÀM IT']",1,['THÁI NGUYÊN'],['THÁI NGUYÊN'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['KIẾN THỨC VỀ KIỂM THỬ PHẦN MỀM', 'VIẾT TEST CASE', 'VIẾT BUG REPORT', 'KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG LÀM VIỆC NHÓM', 'KỸ NĂNG PHÂN TÍCH YÊU CẦU', 'ĐỌC VIẾT TIẾNG ANH CƠ BẢN', 'CẨN THẬN', 'CHỦ ĐỘNG', 'CHỊU KHÓ TÌM HIỂU LOGIC SẢN PHẨM']",53.625,8000000.0,10000000.0,2.0,6.0,True,False
Graphic Designer,"['ADOBE PHOTOSHOP', 'ADOBE ILLUSTRATOR', 'ADOBE INDESIGN', 'ADOBE PREMIERE', 'ADOBE AFTER EFFECTS']",[],"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],5000.0,,['TIẾNG VIỆT'],"['THIẾT KẾ ĐỒ HỌA', 'SÁNG TẠO', 'CẢM NHẬN THẨM MỸ', 'TƯ DUY BỐ CỤC VÀ MÀU SẮC', 'LÀM VIỆC NHÓM', 'TINH THẦN TRÁCH NHIỆM', 'TỈ MỈ', 'CẨN THẬN', 'KIẾN THỨC VỀ MÀU SẮC']",47.5,,,2.0,6.0,False,False
Nhân Viên Lập Trình Máy Cnc,"['MASTERCAM', 'AUTOCAD', 'CNC']",[],"['SẢN XUẤT', 'THIẾT KẾ/CHẾ TẠO MÁY', 'KỸ SƯ LẬP TRÌNH MÁY']",1,['BẮC NINH'],['BẮC NINH'],100.0,499.0,['TIẾNG VIỆT'],"['ĐỌC HIỂU BẢN VẼ GIA CÔNG', 'LẬP TRÌNH GIA CÔNG', 'VẬN HÀNH MÁY CNC', 'BẢO TRÌ, BẢO DƯỠNG MÁY CNC', 'GIẢI QUYẾT VẤN ĐỀ KỸ THUẬT', 'PHÂN TÍCH BẢN VẼ KỸ THUẬT', 'CẢI TIẾN QUY TRÌNH SẢN XUẤT']",54.0,,,2.0,6.0,True,False
Nhân Viên Frontend Developer (Shopify App),"['REACT', 'VUE.JS', 'HTML5', 'CSS3', 'RESPONSIVE DESIGN', 'UI/UX', 'CROSS-BROWSER COMPATIBILITY', 'WEB PERFORMANCE OPTIMIZATION', 'GIT', 'AGILE/SCRUM', 'STATE MANAGEMENT', 'REDUX', 'VUEX', 'PINIA', 'RESTFUL APIS', 'GRAPHQL', 'SHOPIFY']","['JAVASCRIPT', 'TYPESCRIPT']","['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'FRONTEND DEVELOPER', 'VIỆC LÀM IT']",3,['THÁI NGUYÊN'],['THÁI NGUYÊN'],25.0,99.0,['TIẾNG VIỆT'],"['LÀM VIỆC NHÓM', 'CODE REVIEW', 'CHÚ Ý ĐẾN CHI TIẾT']",53.625,8000000.0,11000000.0,2.0,6.0,True,False
