Job_Title,Roles,Recruitment_Count,Province,Company_Location,Current_Employee_Min,Current_Employee_Max,Language,Tech_Stack,Programming_Language,Skills,Total_Work_Hour,Salary_Min,Salary_Max,First_Working_Day_Of_Week,Last_Working_Day_Of_Week,Work_On_Saturday,Work_On_Sunday,Experience_Years,Deadline,Company_Name,Company_Industry,Job_Level,Academic_Level,Job_Type,Company_URL,Job_URL,Date_Crawl,Layout_Type
Nhân Viên Tư Vấn Khoá Học Lập Trình,"['KINH DOANH/BÁN HÀNG', 'GIÁO DỤC/ĐÀO TẠO', 'SALES GIÁO DỤC/KHOÁ HỌC', 'SALES GIÁO DỤC/KHOÁ HỌC KHÁC']",1,['HÀ NỘI'],['HÀ NỘI'],1000.0,,['TIẾNG VIỆT'],['CRM'],,"['TƯ VẤN', 'TELESALES', 'KINH DOANH', 'GIAO TIẾP', 'THUYẾT PHỤC', 'XỬ LÝ TÌNH HUỐNG', 'CHỊU ĐƯỢC ÁP LỰC', 'LẮNG NGHE', 'ĐÀM PHÁN', 'BÁN HÀNG', 'CHĂM SÓC KHÁCH HÀNG']",42.0,9000000.0,30000000.0,,,True,True,Dưới 1 năm,31/12/2025,MindX Technology School,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/mindx-technology-school/31103.html,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-khoa-hoc-lap-trinh/1857148.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:23:16,standard
Cộng Tác Viên Graphic Designer,"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['PHOTOSHOP', 'ADOBE ILLUSTRATOR']",,"['THIẾT KẾ', 'KỸ NĂNG SÁNG TẠO', 'TƯ DUY HÌNH ẢNH', 'KIẾN THỨC VỀ TRUYỀN THÔNG', 'KỸ NĂNG LÀM VIỆC NHÓM', 'KỸ NĂNG GIAO TIẾP', 'TRÁCH NHIỆM', 'ĐÚNG HẠN TRONG CÔNG VIỆC', 'DỰNG VÀ CHỈNH SỬA VIDEO']",45.0,,3000000.0,2,6,False,False,Dưới 1 năm,31/12/2025,Công ty Cổ phần VNEXT SOFTWARE,IT - Phần mềm,Nhân viên,Đại Học trở lên,Bán thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vnext-software/1469.html,https://www.topcv.vn/viec-lam/cong-tac-vien-graphic-designer/1970310.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:23:33,standard
Design Intern (Store Visual Development),"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],"['HỒ CHÍ MINH', 'HÀ NỘI']",10000.0,,"['TIẾNG VIỆT', 'TIẾNG ANH']","['ADOBE CREATIVE SUITE', 'PHOTOSHOP', 'ILLUSTRATOR', 'INDESIGN']",,"['GRAPHIC DESIGN', 'ILLUSTRATION', 'COLLABORATION SKILLS', 'EYE FOR DETAIL', 'DESIRE TO LEARN FAST', 'SELF-MOTIVATED', 'ORGANIZED', 'WORK UNDER PRESSURE', 'WORKING WITH TIGHT DEADLINES', 'VISUAL COMMUNICATION', 'DESIGN PRINCIPLES', 'SPACE PLANNING', 'SKETCHING', 'HAND DRAWING', 'PHOTO EDITING', 'PRODUCT PHOTOGRAPHY']",45.0,,,2,6,False,False,Không yêu cầu,01/01/2026,Công ty TNHH AEON Việt Nam,Bán lẻ - Hàng tiêu dùng - FMCG,Thực tập sinh,Đại Học trở lên,Thực tập,https://www.topcv.vn/cong-ty/cong-ty-tnhh-aeon-viet-nam/198911.html,https://www.topcv.vn/viec-lam/design-intern-store-visual-development/1698069.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:24:20,standard
Presale Data And Analytics (Banking),"['CÔNG NGHỆ THÔNG TIN', 'DATA SCIENCE', 'DATA ENGINEER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],"['HỒ CHÍ MINH', 'HÀ NỘI']",100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['IDECISION', 'SAP', 'TERADATA', 'ORACLE', 'IBM', 'CLOUDERA', 'DATABRICKS', 'HORTONWORKS', 'ETL', 'ELT', 'SAP BODS', 'APACHE AIRFLOW', 'INFORMATICA', 'OLAP', 'DATA WAREHOUSING', 'DATA LAKE', 'DATA MESH', 'POWER DESIGNER', 'SQL DEVELOPER DATA MODELER', 'ERWIN', 'APACHE STORM', 'KAFKA', 'SPARK', 'SPARK STREAMING', 'BI', 'FSLDM', 'MASTER DATA MANAGEMENT', 'CLOUD COMPUTING']",['SQL'],"['PRE-SALES', 'SOLUTION CONSULTING', 'PRESENTATION', 'PROOF OF CONCEPT', 'TECHNICAL PROPOSAL DEVELOPMENT', 'CONTRACT NEGOTIATION', 'DATA ARCHITECTURE', 'DATA MODELING', 'ETL/ELT PIPELINE DESIGN', 'STREAMING DATA PROCESSING', 'DATA QUALITY MANAGEMENT', 'ENGLISH', 'GIAO TIẾP', 'PHÂN TÍCH DỮ LIỆU', 'THỐNG KÊ', 'TRỰC QUAN HÓA DỮ LIỆU', 'KHAI THÁC DỮ LIỆU']",45.0,,,2,6,False,False,5 năm,31/12/2025,SVTECH,Viễn thông,Nhân viên,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/svtech/2994.html,https://www.topcv.vn/viec-lam/presale-data-and-analytics-banking/1928068.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:24:39,standard
Nhân Viên Thiết Kế (Designer),"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],1000.0,,['TIẾNG VIỆT'],"['ADOBE ILLUSTRATOR', 'PHOTOSHOP']",,"['SÁNG TẠO', 'THIẾT KẾ LAYOUT', 'KIẾN THỨC VỀ IN ẤN', 'VẼ TAY', 'ĐỊNH HƯỚNG', 'TỔNG HỢP THÔNG TIN', 'PHÁT TRIỂN Ý TƯỞNG', 'GIẢI QUYẾT VẤN ĐỀ', 'TINH THẦN TRÁCH NHIỆM', 'CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC']",,10000000.0,15000000.0,,,,,1 năm,10/12/2025,Công Ty TNHH Thương Mại - Dịch Vụ Hoa Mai,Khác,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-dich-vu-hoa-mai/50307.html,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-designer/820257.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:24:56,standard
Devops Engineer,"['CÔNG NGHỆ THÔNG TIN', 'IT INFRASTRUCTURE AND OPERATIONS', 'DEVOPS ENGINEER', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,"['TIẾNG VIỆT', 'TIẾNG NHẬT']","['AWS', 'CLOUD', 'INFRASTRUCTURE AS CODE', 'TERRAFORM', 'CLOUDFORMATION', 'CI/CD', 'BAMBOO', 'AWS CODEBUILD', 'GITLAB CI', 'JENKINS', 'MONITORING', 'CLOUDWATCH', 'PROMETHEUS', 'GRAFANA', 'LOGGING', 'CLOUDWATCH LOGS', 'GRAFANA LOKI', 'ELK', 'GRAYLOG', 'DOCKER', 'DOCKER SWARM', 'KUBERNETES', 'LINUX SYSTEM ADMINISTRATION', 'CLOUD COMPUTING', 'AZURE', 'GCP', 'CONTAINERIZATION', 'CIRCLECI', 'ANSIBLE', 'CHEF', 'PUPPET']",,,45.0,,,2,6,False,False,3 năm,31/12/2025,Công ty Cổ phần Kaopiz Software,IT - Phần mềm,Trưởng nhóm,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-kaopiz-software/153524.html,https://www.topcv.vn/viec-lam/devops-engineer/1915540.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:25:15,standard
Thực Tập Sinh Graphic Design 2D,"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],100.0,499.0,['TIẾNG VIỆT'],"['ADOBE PHOTOSHOP', 'ADOBE ILLUSTRATOR', 'CANVA', 'FIGMA', 'ADOBE XD', 'POWERPOINT', 'FACEBOOK ADS', 'GOOGLE ADS', 'TIKTOK ADS']",,"['TƯ DUY THẨM MỸ', 'LÀM VIỆC ĐỘC LẬP', 'KỸ NĂNG LÀM VIỆC NHÓM', 'KỸ NĂNG QUẢN LÝ THỜI GIAN', 'SÁNG TẠO', 'KỸ NĂNG GIAO TIẾP', 'TƯ DUY SÁNG TẠO', 'KHẢ NĂNG HỌC HỎI NHANH']",46.0,,,2,6,True,False,Không yêu cầu,31/12/2025,Công ty Cổ phần Sàn giao dịch Bất động sản Delta (DELTA REALTY),Bất động sản,Thực tập sinh,Cao Đẳng trở lên,Thực tập,https://www.topcv.vn/cong-ty/cong-ty-co-phan-san-giao-dich-bat-dong-san-delta-delta-realty/113866.html,https://www.topcv.vn/viec-lam/thuc-tap-sinh-graphic-design-2d/1821543.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:25:35,standard
Chuyên Viên Thiết Kế Sáng Tạo (Designer),"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['ADOBE CREATIVE SUITE', 'PHOTOSHOP', 'ILLUSTRATOR', 'INDESIGN']",,"['THIẾT KẾ ĐỒ HỌA', 'LÊN Ý TƯỞNG', 'TƯ DUY SÁNG TẠO', 'TƯ DUY THẨM MỸ', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'QUẢN LÝ THỜI GIAN', 'KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG TRÌNH BÀY', 'KỸ NĂNG THUYẾT PHỤC']",49.0,12000000.0,25000000.0,2,6,True,False,3 năm,31/12/2025,CÔNG TY CỔ PHẦN BỆNH VIỆN MẮT HÀ NỘI CƠ SỞ 2,Dược phẩm / Y tế / Công nghệ sinh học,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-benh-vien-mat-ha-noi-co-so-2/164958.html,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-sang-tao-designer/1970085.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:25:53,standard
Leader QA Có Kinh Nghiệm Test,"['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE TESTING', 'SOFTWARE TESTER (AUTOMATION & MANUAL)', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['QA', 'BA', 'MANUAL TEST', 'REGRESSION TESTING', 'INTEGRATION TESTING', 'UAT', 'TEST CASE', 'TEST REPORT']",,"['KỸ NĂNG QUẢN LÝ NHÓM', 'KỸ NĂNG PHÂN TÍCH', 'KỸ NĂNG GIẢI QUYẾT VẤN ĐỀ', 'KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG PHÂN TÍCH YÊU CẦU', 'KIẾN THỨC VỀ QUY TRÌNH KIỂM THỬ PHẦN MỀM']",45.0,12000000.0,20000000.0,2,6,False,False,2 năm,28/02/2026,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,IT - Phần mềm,Trưởng nhóm,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-amcolab/132095.html,https://www.topcv.vn/viec-lam/leader-qa-co-kinh-nghiem-test/1934985.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:26:13,standard
PHP Developer (Middle),"['CÔNG NGHỆ THÔNG TIN', 'SOFTWARE ENGINEERING', 'SOFTWARE ENGINEER', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,['TIẾNG VIỆT'],"['BACK-END', 'FRONT-END', 'WEB SERVICES', 'API', 'DATABASE', 'LARAVEL', 'CAKEPHP', 'VUEJS', 'REACTJS', 'GIT', 'OOP', 'WEB DEVELOPMENT', 'DBMS', 'ORM', 'DESIGN PATTERN', 'MYSQL', 'POSTGRESQL']","['PHP', 'JAVASCRIPT', 'SQL']","['THIẾT KẾ DATABASE', 'TỐI ƯU HÓA HIỆU NĂNG HỆ THỐNG', 'TƯ DUY LOGIC', 'THUẬT TOÁN', 'PHÂN TÍCH VÀ GIẢI QUYẾT VẤN ĐỀ', 'TINH THẦN CẦU TIẾN', 'TINH THẦN HỌC HỎI', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM']",45.0,,,2,6,False,False,2 năm,31/12/2025,CÔNG TY CỔ PHẦN KAOPIZ HOLDINGS,IT - Phần mềm,Trưởng nhóm,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-kaopiz-holdings/161426.html,https://www.topcv.vn/viec-lam/php-developer-middle/1387030.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:26:33,standard
Nhân Viên Game Design (Kịch Bản Game),"['CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'GAME DEVELOPMENT', 'NGHỆ THUẬT/HOẠT HÌNH/GAME', 'GAME DESIGN', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],25.0,99.0,['TIẾNG VIỆT'],"['MOBILE', 'GAME DESIGN', 'TOÁN HỌC', 'GAME LOGIC']",,"['CÂN BẰNG GAME', 'LÀM VIỆC NHÓM', 'PHÂN TÍCH DỮ LIỆU', 'ĐÁNH GIÁ', 'NGHIÊN CỨU THỊ TRƯỜNG', 'TÌM KIẾM THÔNG TIN', 'XỬ LÝ THÔNG TIN', 'TỔNG HỢP THÔNG TIN', 'TƯ DUY LOGIC', 'SÁNG TẠO']",47.5,6000000.0,25000000.0,2,6,False,False,Không yêu cầu,31/12/2025,CÔNG TY TNHH CÔNG NGHỆ TAAP VIỆT NAM,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-taap-viet-nam/70268.html,https://www.topcv.vn/viec-lam/nhan-vien-game-design-kich-ban-game/1252082.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:26:54,standard
Nhân Viên Nhập Liệu - Xử Lý Dữ Liệu,"['CHĂM SÓC KHÁCH HÀNG (CUSTOMER SERVICE)/VẬN HÀNH', 'CÔNG NGHỆ THÔNG TIN', 'BUSINESS OPERATION (VẬN HÀNH KINH DOANH)', 'ARTIFICIAL INTELLIGENCE (AI)', 'DATA LABELING (GÁN NHÃN DỮ LIỆU)', 'VIỆC LÀM IT']",2,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],100.0,499.0,"['TIẾNG VIỆT', 'TIẾNG ANH']",['MICROSOFT EXCEL'],,"['KỸ NĂNG MÁY TÍNH CƠ BẢN', 'KỸ NĂNG ĐÁNH MÁY NHANH', 'KỸ NĂNG TIẾNG ANH CƠ BẢN VỀ ĐỌC, HIỂU', 'CHĂM CHỈ', 'CẨN THẬN', 'TINH THẦN HỌC HỎI', 'CẦU TIẾN TRONG CÔNG VIỆC']",49.5,7000000.0,12000000.0,2,6,True,False,Không yêu cầu,31/12/2025,CÔNG TY TNHH NHÂN THĂNG,Khác,Nhân viên,Trung cấp trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-tnhh-nhan-thang/24608.html,https://www.topcv.vn/viec-lam/nhan-vien-nhap-lieu-xu-ly-du-lieu/726482.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:29:41,standard
Middle Business Analyst,"['CÔNG NGHỆ THÔNG TIN', 'PRODUCT MANAGEMENT', 'BUSINESS ANALYST (PHÂN TÍCH NGHIỆP VỤ)', 'VIỆC LÀM IT']",1,"['HÀ NỘI', 'HỒ CHÍ MINH']",['HÀ NỘI'],25.0,99.0,"['TIẾNG VIỆT', 'TIẾNG ANH']",,,"['QUẢN LÝ DỰ ÁN', 'KỸ NĂNG PHÂN TÍCH', 'KỸ NĂNG LÃNH ĐẠO', 'KỸ NĂNG VIẾT', 'KỸ NĂNG GIAO TIẾP', 'KỸ NĂNG THUYẾT TRÌNH', 'PHÂN TÍCH DỮ LIỆU', 'QUẢN LÝ CÁC BÊN LIÊN QUAN', 'PHÂN TÍCH NGHIỆP VỤ', 'THU THẬP YÊU CẦU', 'MÔ HÌNH HÓA QUY TRÌNH']",45.0,,28000000.0,2,6,False,False,3 năm,31/12/2025,CÔNG TY CỔ PHẦN PAYTECH,Tài chính,Trưởng nhóm,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-paytech/184851.html,https://www.topcv.vn/viec-lam/middle-business-analyst-english/1842658.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:30:02,standard
Game Designer (Intern),"['CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'GAME DEVELOPMENT', 'NGHỆ THUẬT/HOẠT HÌNH/GAME', 'GAME DESIGN', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['MOBILE', 'TOÁN']",,"['SÁNG TẠO', 'GIẢI QUYẾT VẤN ĐỀ', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'TƯỞNG TƯỢNG', 'AM HIỂU THỊ TRƯỜNG GAME', 'DIỄN ĐẠT', 'TRÌNH BÀY', 'TƯ DUY TỐT']",49.875,8000000.0,15000000.0,2,6,True,False,Không yêu cầu,31/03/2026,XGame,IT - Phần mềm,Nhân viên,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/xgame/26084.html,https://www.topcv.vn/viec-lam/game-designer-intern/1970016.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:30:20,standard
Graphic Designer – Sáng Tạo & Thẩm Mỹ Tốt,"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",2,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],100.0,499.0,['TIẾNG VIỆT'],"['ADOBE PHOTOSHOP', 'ADOBE ILLUSTRATOR', 'FIGMA', 'UI/UX']",,"['GU THẨM MỸ TỐT', 'TƯ DUY LOGIC', 'SÁNG TẠO', 'LÀM VIỆC NHÓM', 'TIẾP THU FEEDBACK', 'TINH THẦN TRÁCH NHIỆM', 'CHỦ ĐỘNG TRONG CÔNG VIỆC', 'VIẾT CONTENT MARKETING']",45.0,8000000.0,12000000.0,2,6,False,False,Dưới 1 năm,31/12/2025,Mona Media,IT - Phần mềm,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/mona-media/71274.html,https://www.topcv.vn/viec-lam/graphic-designer-sang-tao-tham-my-tot/1788476.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:30:42,standard
Chuyên Viên Thiết Kế (Mảng Nhà Hàng - Khách Sạn),"['MARKETING/PR/QUẢNG CÁO', 'CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'QUẢNG CÁO/SÁNG TẠO', 'SOFTWARE DESIGN', 'THIẾT KẾ ĐỒ HOẠ/GIAO DIỆN/TRẢI NGHIỆM', 'THIẾT KẾ ĐỒ HỌA (GRAPHIC DESIGN)', 'VIỆC LÀM IT']",1,['HỒ CHÍ MINH'],['HỒ CHÍ MINH'],1000.0,,['TIẾNG VIỆT'],"['ADOBE PHOTOSHOP', 'ILLUSTRATOR', 'INDESIGN', 'PREMIERE', 'AFTER EFFECTS']",,"['THIẾT KẾ ĐỒ HỌA', 'SÁNG TẠO', 'THẨM MỸ TỐT', 'NẮM BẮT XU HƯỚNG THIẾT KẾ', 'KỸ NĂNG QUẢN LÝ THỜI GIAN', 'LÀM VIỆC ĐỘC LẬP', 'PHỐI HỢP NHÓM', 'CẨN THẬN', 'TRÁCH NHIỆM', 'CHỦ ĐỘNG', 'CHỊU ĐƯỢC ÁP LỰC', 'CHỤP HÌNH', 'GHI HÌNH', 'DỰNG VIDEO']",49.0,,,2,6,True,False,3 năm,31/12/2025,Công ty Cổ phần Đầu Tư Xây Dựng Trung Nam,Năng lượng,Nhân viên,Cao Đẳng trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-xay-dung-trung-nam/50598.html,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-mang-nha-hang-khach-san/1970425.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:31:01,standard
Game Designer (Kịch Bản Game),"['CÔNG NGHỆ THÔNG TIN', 'THIẾT KẾ', 'GAME DEVELOPMENT', 'NGHỆ THUẬT/HOẠT HÌNH/GAME', 'GAME DESIGN', 'VIỆC LÀM IT']",1,['HÀ NỘI'],['HÀ NỘI'],100.0,499.0,['TIẾNG VIỆT'],"['MOBILE', 'TOÁN']",,"['GIẢI QUYẾT VẤN ĐỀ', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'SÁNG TẠO', 'PHÂN TÍCH GAME', 'TƯỞNG TƯỢNG', 'DIỄN ĐẠT', 'TRÌNH BÀY', 'TƯ DUY TỐT', 'TƯ DUY SÁNG TẠO', 'PHÂN TÍCH DỮ LIỆU', 'VIẾT KỊCH BẢN', 'TOÁN HỌC', 'TẠO LẬP THẾ GIỚI GAME']",47.5,15000000.0,35000000.0,2,6,True,False,Dưới 1 năm,31/12/2025,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ XGAME,IT - Phần mềm,Nhân viên,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-dich-vu-xgame/187618.html,https://www.topcv.vn/viec-lam/game-designer-kich-ban-game/1443429.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:31:23,standard
Kỹ Sư Quản Trị Mạng - Bảo Mật,"['CÔNG NGHỆ THÔNG TIN', 'INFORMATION SECURITY', 'QUẢN TRỊ VÀ VẬN HÀNH BẢO MẬT', 'VIỆC LÀM IT']",2,['HÀ NỘI'],['HÀ NỘI'],500.0,1000.0,"['TIẾNG VIỆT', 'TIẾNG ANH']","['NETWORK', 'SECURITY', 'DATA CENTER', 'DISASTER RECOVERY', 'BACKUP', 'FIREWALL', 'LOAD BALANCING', 'CCNA', 'CCNP', 'CCIE', 'JNCIA', 'JNCIS', 'JNCIP', 'JNCIE', 'CORE NETWORK', 'WAN', 'HSRP', 'STP', 'VPC', 'STATIC ROUTING', 'DYNAMIC ROUTING', 'CHECKPOINT MAESTRO', 'PALO ALTO', 'CITRIX', 'F5', 'PRTG NETWORK MONITOR', 'CACTI', 'SOLARWINDS', 'ROUTER', 'SWITCH', 'TCP/IP', 'DNS', 'ROUTING', 'SWITCHING', 'IDS/IPS', 'VPN', 'WINDOWS SERVER', 'LINUX']",,"['QUẢN TRỊ MẠNG', 'PHÂN TÍCH VÀ GIẢI QUYẾT SỰ CỐ', 'LÀM VIỆC ĐỘC LẬP', 'LÀM VIỆC NHÓM', 'QUẢN LÝ THỜI GIAN', 'GIAO TIẾP', 'ĐỌC HIỂU TÀI LIỆU', 'CHỊU ĐƯỢC ÁP LỰC CÔNG VIỆC', 'TINH THẦN TRÁCH NHIỆM', 'CẤU HÌNH VÀ QUẢN LÝ THIẾT BỊ MẠNG', 'KIẾN THỨC MẠNG', 'KIẾN THỨC BẢO MẬT', 'QUẢN TRỊ HỆ THỐNG']",45.0,25000000.0,35000000.0,2,6,False,False,3 năm,31/12/2025,Công ty Cổ phần Hệ thống Công nghệ ETC,IT - Phần mềm,Nhân viên,Đại Học trở lên,Toàn thời gian,https://www.topcv.vn/cong-ty/cong-ty-co-phan-he-thong-cong-nghe-etc/200939.html,https://www.topcv.vn/viec-lam/ky-su-quan-tri-mang-bao-mat/1885504.html?ta_source=JobSearchList_LinkDetail&u_sr_id=vhbFIo4GqaZLKyp8jn9Cn4VEepc9rh4hVUZWiqL6_1765096343,09/12/2025 18:31:40,standard
